Urls,Alive,Result Code,Result Text,Socket Error
covidnepal.tk,No,503,Service Unavailable,
e-devletcorona.com,No,503,Service Unavailable,
corona-passport.com,No,503,Service Unavailable,
savefromcovid19.tk,No,503,Service Unavailable,
tadamoncovid.ml,No,503,Service Unavailable,
gefacovid.eu,No,503,Service Unavailable,
coronasafesports.com,No,503,Service Unavailable,
clubquarantinidanceparty.com,No,503,Service Unavailable,
covidrem.info,No,503,Service Unavailable,
ayudascovid.org,No,503,Service Unavailable,
covidie.ga,No,503,Service Unavailable,
applecoronavirus.ru,No,503,Service Unavailable,
covidrelief.co.za,No,503,Service Unavailable,
youraccountisfarfromcovid-19payment015.net,No,503,Service Unavailable,
proteksicovid19.com,No,503,Service Unavailable,
covidcard.eu,No,503,Service Unavailable,
coronavirus-datenspende.org,No,503,Service Unavailable,
goovcovid19.com,No,503,Service Unavailable,
koronawirus-allegro.pl,No,503,Service Unavailable,
frackcovid.com,No,503,Service Unavailable,
nocoronachina.tk,No,503,Service Unavailable,
fi.test-coronavirus.eu,No,503,Service Unavailable,
covid19neverforget.com,No,503,Service Unavailable,
coronamacan2.com,No,503,Service Unavailable,
coronathermalgate.art,No,503,Service Unavailable,
5accountlogin-facebookcovid19petition.ga,No,503,Service Unavailable,
covid-19update.tk,No,503,Service Unavailable,
mycovidcellmates.com,No,503,Service Unavailable,
covid19tech.org,No,503,Service Unavailable,
he.test-coronavirus.eu,No,503,Service Unavailable,
adobecoronavirus.com,No,503,Service Unavailable,
coronamacan.com,No,503,Service Unavailable,
consulat-trialcorona.com,No,503,Service Unavailable,
sv.test-coronavirus.eu,No,503,Service Unavailable,
netflix.com.promo-covid-19.net,No,503,Service Unavailable,
covidfrontline.info,No,503,Service Unavailable,
coronahysterie.eu,No,503,Service Unavailable,
coronacheck.icu,No,503,Service Unavailable,
micovid.info,No,503,Service Unavailable,
covid19infos.ga,No,503,Service Unavailable,
covidsellerprotection.online,No,503,Service Unavailable,
caronavirus.ga,No,503,Service Unavailable,
coviddivergence.org,No,503,Service Unavailable,
coronatracker.us,No,503,Service Unavailable,
coronasafesporten.nl,No,503,Service Unavailable,
coronadatarama.com,No,503,Service Unavailable,
1mysecure-facebookcovid19petition.ga,No,503,Service Unavailable,
8mysecure-facebookcovid19petition.ml,No,503,Service Unavailable,
covid19rural.com,No,503,Service Unavailable,
8securemy-facebookcovid19petition.gq,No,503,Service Unavailable,
acornoakcapital.com,No,503,Service Unavailable,
covidsantamarta.ml,No,503,Service Unavailable,
coronavirusnet.tk,No,503,Service Unavailable,
coronapandemic.nl,No,503,Service Unavailable,
quarantaine.pro,No,503,Service Unavailable,
"– Covid19 souvenirs""",No,503,Service Unavailable,
coronavirushelp.tk,No,503,Service Unavailable,
xmyaccount9-facebookcovid19petition.ga,No,503,Service Unavailable,
musibah-covid19.com,No,503,Service Unavailable,
promocovid19.net,No,503,Service Unavailable,
covid-19-medllevensohn.com,No,503,Service Unavailable,
consortiumforcovid-19.org,No,503,Service Unavailable,
covidsales.store,No,503,Service Unavailable,
covid19c.tk,No,503,Service Unavailable,
covid19-kit-test.site,No,503,Service Unavailable,
4accountlogin-facebookcovid19petition.ga,No,503,Service Unavailable,
dzcovid.cf,No,503,Service Unavailable,
covid-19memorials.org,No,503,Service Unavailable,
ja.test-coronavirus.eu,No,503,Service Unavailable,
promo-covid-19.net,No,503,Service Unavailable,
caronavirus.gq,No,503,Service Unavailable,
"– covid19protectiongears""",No,503,Service Unavailable,
coronaprevention.shop,No,503,Service Unavailable,
covid-19-aumento-valido.gq,No,503,Service Unavailable,
szczepionkakoronawirus.eu,No,503,Service Unavailable,
covid19world.ch,No,503,Service Unavailable,
covid-19comoajudar.tk,No,503,Service Unavailable,
coronahilfe.co,No,503,Service Unavailable,
coronavirus-colds-flu.com,No,503,Service Unavailable,
selfquarantined.com.au,No,503,Service Unavailable,
masscovid.tk,No,503,Service Unavailable,
covid-19rehabosteo.com,No,503,Service Unavailable,
covid19selfscreening.com,No,503,Service Unavailable,
covid19ind.tk,No,503,Service Unavailable,
covid-19rxdrugs.com,No,503,Service Unavailable,
kusutduniaperang-duniaamulaikust-akibatcovid19.com,No,503,Service Unavailable,
wefightcovid19.online,No,503,Service Unavailable,
"– Covid PPE Direct""",No,503,Service Unavailable,
incaranair.com,No,503,Service Unavailable,
consulat-corona.com,No,503,Service Unavailable,
covidbankrot.online,No,503,Service Unavailable,
coronaci.tk,No,503,Service Unavailable,
covid19blooddonor.org,No,503,Service Unavailable,
azcovid.ml,No,503,Service Unavailable,
mysecure3-facebookcovid19petition.ga,No,503,Service Unavailable,
coronoausa.com,No,503,Service Unavailable,
covid-19luasbanget.com,No,503,Service Unavailable,
covid19memorial.site,No,503,Service Unavailable,
coronav.cf,No,503,Service Unavailable,
alertcoronavirus.org,No,503,Service Unavailable,
imcovidcured.com,No,503,Service Unavailable,
covid19-ar.tk,No,503,Service Unavailable,
covid19-kartiadebasvuruyap.com,No,503,Service Unavailable,
nuovocorona.cf,No,503,Service Unavailable,
covid19diagnostic.us,No,503,Service Unavailable,
bs.test-coronavirus.eu,No,503,Service Unavailable,
quarantine-cleaners.com,No,503,Service Unavailable,
postcovid.be,No,503,Service Unavailable,
ncovidcases.live,No,503,Service Unavailable,
covid19-kit-test.fr,No,503,Service Unavailable,
"– Covidsurvivalflorida""",No,503,Service Unavailable,
vaccinecoronavirus.online,No,503,Service Unavailable,
8mysecure-facebookcovid19petition.cf,No,503,Service Unavailable,
decreto-covid19.me,No,503,Service Unavailable,
asociaciondeafectadoscoronavirus.es,No,503,Service Unavailable,
covid19memorial.memorial,No,503,Service Unavailable,
corona-rabatte.de,No,503,Service Unavailable,
covid19-lnfo.org,No,503,Service Unavailable,
youraccountisfarfromcovid-19payment010.net,No,503,Service Unavailable,
anticovit19.eu,No,503,Service Unavailable,
act2020covid19testing.com,No,503,Service Unavailable,
decontaminationcovid-19.org,No,503,Service Unavailable,
covid-19alert.ml,No,503,Service Unavailable,
covidclaims.com.au,No,503,Service Unavailable,
corona-update.gq,No,503,Service Unavailable,
coronascherm.eu,No,503,Service Unavailable,
blockchain4covid19.com,No,503,Service Unavailable,
pasien-corona.com,No,503,Service Unavailable,
coronavirus2021.co.uk,No,503,Service Unavailable,
coronavirus-datenspende.de,No,503,Service Unavailable,
covid-19memorial.website,No,503,Service Unavailable,
covid19news.gq,No,503,Service Unavailable,
coronacheckapp.eu,No,503,Service Unavailable,
coronapass.online,No,503,Service Unavailable,
aeminecovid.com,No,503,Service Unavailable,
corona-say-bachao.gq,No,503,Service Unavailable,
donate4covid19.org,No,503,Service Unavailable,
dontfearcovid.org,No,503,Service Unavailable,
covid19iadelerinizgov.com,No,503,Service Unavailable,
quarantinedportal.live,No,503,Service Unavailable,
covid19meld.com,No,503,Service Unavailable,
quaranteana.com,No,503,Service Unavailable,
coronaminder.club,No,503,Service Unavailable,
reclamarindemnizacioncoronavirus.es,No,503,Service Unavailable,
b4covid19.com,No,503,Service Unavailable,
iphonecoronavirus.com,No,503,Service Unavailable,
illinoiscovid.tk,No,503,Service Unavailable,
covidmedtweets.com,No,503,Service Unavailable,
covidcompensation.online,No,503,Service Unavailable,
covid19bd.net,No,503,Service Unavailable,
arubaitalycovid.com,No,503,Service Unavailable,
coronaviruspro.co,No,503,Service Unavailable,
marocovid19.tk,No,503,Service Unavailable,
coronavirustribute.online,No,503,Service Unavailable,
covid-19memorial.online,No,503,Service Unavailable,
covid19-statistics.fr,No,503,Service Unavailable,
stop-covid19.cf,No,503,Service Unavailable,
coronavirus-stuff.com,No,503,Service Unavailable,
coronavirus2019.cc,No,503,Service Unavailable,
webcovid19reminders.com,No,503,Service Unavailable,
covidfamilylawyer.com,No,503,Service Unavailable,
sars-cov-2.fi,No,503,Service Unavailable,
coronatests.ca,No,503,Service Unavailable,
5securemy-facebookcovid19petition.gq,No,503,Service Unavailable,
worldecoaftercovid.com,No,503,Service Unavailable,
covid19-turkiyegovtr-aidatgeriodeme.com,No,503,Service Unavailable,
bebascovid-19.ga,No,503,Service Unavailable,
covid19protected.org,No,503,Service Unavailable,
covid-19physiotherapy.com,No,503,Service Unavailable,
covid-19consortium.org,No,503,Service Unavailable,
pasien-covid19.com,No,503,Service Unavailable,
msecure8-facebookcovid19petition.ga,No,503,Service Unavailable,
"– Covid Fighter""",No,503,Service Unavailable,
covid19antibodytests.co.uk,No,503,Service Unavailable,
coronavi.cf,No,503,Service Unavailable,
anticovid19.uno,No,503,Service Unavailable,
vacunacoronaviruscovid.es,No,503,Service Unavailable,
xaccount1-facebookcovid19petition.gq,No,503,Service Unavailable,
mascaracovide.com.br,No,503,Service Unavailable,
tencentcoronavirus.com,No,503,Service Unavailable,
coronahygiene.africa,No,503,Service Unavailable,
covidadvice.consulting,No,503,Service Unavailable,
quarantalne.website,No,503,Service Unavailable,
alisaanddanyaaregettingmarriedifcoronadoesnotgetthemfirst.ru,No,503,Service Unavailable,
coronaclearpass.com,No,503,Service Unavailable,
covid-protections.fr,No,503,Service Unavailable,
covidhairchallenge.org,No,503,Service Unavailable,
covid2020.icu,No,503,Service Unavailable,
3securemy-facebookcovid19petition.gq,No,503,Service Unavailable,
byecoronavirus.uk,No,503,Service Unavailable,
covidoutsidethebox.org,No,503,Service Unavailable,
netlfix-covid19.com,No,503,Service Unavailable,
cukmah-corona.com,No,503,Service Unavailable,
coronalms.net,No,503,Service Unavailable,
covidse19media.com,No,503,Service Unavailable,
campingquarantaine.com,No,503,Service Unavailable,
ncorona.cf,No,503,Service Unavailable,
torontocovid19training.ca,No,503,Service Unavailable,
quarantineqlubb.nl,No,503,Service Unavailable,
coronasituations.com,No,503,Service Unavailable,
xsecure5-facebookcovid19petition.ga,No,503,Service Unavailable,
wuhan800.cn,No,503,Service Unavailable,
wuhan500.cn,No,503,Service Unavailable,
coronakomarona.tk,No,503,Service Unavailable,
sars-cov2.press,No,503,Service Unavailable,
"– SCHUTZMASKEN-LEIPZIG""",No,503,Service Unavailable,
covid19stats.ml,No,503,Service Unavailable,
thecoronavirusguard.com,No,503,Service Unavailable,
coronaviruscovid19ca.com,No,503,Service Unavailable,
7securemy-facebookcovid19petition.gq,No,503,Service Unavailable,
thecovidkey.com,No,503,Service Unavailable,
estatecorona.com,No,503,Service Unavailable,
antcovid.page,No,503,Service Unavailable,
phuckcovid19.org,No,503,Service Unavailable,
covid19news.ga,No,503,Service Unavailable,
c0vid19-aid-ca.org,No,503,Service Unavailable,
covid-19vax.eu,No,503,Service Unavailable,
pragercovid19.org,No,503,Service Unavailable,
9securemy-facebookcovid19petition.gq,No,503,Service Unavailable,
5securemobile-facebookcovid19petition.gq,No,503,Service Unavailable,
147covid20.email,No,503,Service Unavailable,
acorona-hancurdunia.com,No,503,Service Unavailable,
applecoronavirus.org,No,503,Service Unavailable,
youraccountisfarfromcovid-19payment038.net,No,503,Service Unavailable,
coronovirus.gq,No,503,Service Unavailable,
"– Healforce Medical Supply""",No,503,Service Unavailable,
coronaviruslocal.org,No,503,Service Unavailable,
cadastropromocaocovid-19.ml,No,503,Service Unavailable,
nauan.covid19icrc.com,No,503,Service Unavailable,
anti-covid19.blog,No,503,Service Unavailable,
covidrequirement.com,No,503,Service Unavailable,
no.test-coronavirus.eu,No,503,Service Unavailable,
covidsorrow.com,No,503,Service Unavailable,
webmail.covid19-lnfo.org,No,503,Service Unavailable,
covid19physio.org,No,503,Service Unavailable,
masquecoronavirus.org,No,503,Service Unavailable,
coronavirus-datadonation.org,No,503,Service Unavailable,
coronaconversion.org,No,503,Service Unavailable,
caronaisover.com,No,503,Service Unavailable,
coronavirustraining.com,No,503,Service Unavailable,
covid19healthcaredata.org,No,503,Service Unavailable,
diaryofaquarantinedkid.com,No,503,Service Unavailable,
coronavirus.live.update.aliestores.com,No,503,Service Unavailable,
covid.af,No,503,Service Unavailable,
covid19workplacetest.com.au,No,503,Service Unavailable,
covidfa.co.za,No,503,Service Unavailable,
coronaharitasicanli.com,No,503,Service Unavailable,
msecure6-facebookcovid19petition.ga,No,503,Service Unavailable,
ppecovid19.shop,No,503,Service Unavailable,
"– PPECOVID19SHOP""",No,503,Service Unavailable,
4securemobile-facebookcovid19petition.gq,No,503,Service Unavailable,
quarantinedeal.com,No,503,Service Unavailable,
covid19free.pl,No,503,Service Unavailable,
covid071.xyz,No,503,Service Unavailable,
aa-againstcovid19.org,No,503,Service Unavailable,
facebookcovid19petition-account9.ga,No,503,Service Unavailable,
krascorona.ru,No,503,Service Unavailable,
covidbulkresponse.com,No,503,Service Unavailable,
integration.fssacovid19.info,No,503,Service Unavailable,
maskcoronavirus.uk,No,503,Service Unavailable,
7accountsecure-facebookcovid19petition.ga,No,503,Service Unavailable,
6mysecure-facebookcovid19petition.ga,No,503,Service Unavailable,
"– tencovidmasks""",No,503,Service Unavailable,
covidconsultants.com.au,No,503,Service Unavailable,
wuhan1000.cn,No,503,Service Unavailable,
quarantinefairy.org,No,503,Service Unavailable,
imcovidimmune.com,No,503,Service Unavailable,
covid19responsesfbayarea.org,No,503,Service Unavailable,
coronadovirtualopenhouse.com,No,503,Service Unavailable,
covideradication.com,No,503,Service Unavailable,
covid19lms.org,No,503,Service Unavailable,
coronaviruslawsuitlawyers.com,No,503,Service Unavailable,
covidfife.com,No,503,Service Unavailable,
fuckcovid19.eu,No,503,Service Unavailable,
covidventurecapital.com,No,503,Service Unavailable,
youraccountisfarfromcovid-19.net,No,503,Service Unavailable,
sickofcovid19.com,No,503,Service Unavailable,
covid-invest.tk,No,503,Service Unavailable,
c0vid19-he1p.com,No,503,Service Unavailable,
togocovid19.org,No,503,Service Unavailable,
covid19-gov.fr,No,503,Service Unavailable,
covidhairdochallenge.com,No,503,Service Unavailable,
phuket-covid19.ru,No,503,Service Unavailable,
anti-covid19.uno,No,503,Service Unavailable,
coronaviruse.tk,No,503,Service Unavailable,
xiaomicoronavirus.com,No,503,Service Unavailable,
covid-19update.cf,No,503,Service Unavailable,
"PROGRAM FOR HOME SELLERS""",No,503,Service Unavailable,
recharge.jiocovid19offer.online,No,503,Service Unavailable,
cerrb-1covid9-applicati0n3.com,No,503,Service Unavailable,
9mysecure-facebookcovid19petition.ml,No,503,Service Unavailable,
covid-ref.info,No,503,Service Unavailable,
byecoronavirus.co.uk,No,503,Service Unavailable,
coranaadvice.com,No,503,Service Unavailable,
covid19iadeleriniz.com,No,503,Service Unavailable,
anticoronavirus.ga,No,503,Service Unavailable,
covidtracker.tech,No,503,Service Unavailable,
hotquarantinegirls.com,No,503,Service Unavailable,
lt.test-coronavirus.eu,No,503,Service Unavailable,
quarantent.com,No,503,Service Unavailable,
corona-claim-gb.com,No,503,Service Unavailable,
covid19clinic.com.au,No,503,Service Unavailable,
coronavirusactual.net,No,503,Service Unavailable,
min-corona-historie.dk,No,503,Service Unavailable,
onlinecovid.cf,No,503,Service Unavailable,
coronaeczane.xyz,No,503,Service Unavailable,
corona-sticker.eu,No,503,Service Unavailable,
stoppacorona.nu,No,503,Service Unavailable,
quarantinepants.com,No,503,Service Unavailable,
canadagouvcovid-19.com,No,503,Service Unavailable,
covid19dentalpractice.com,No,503,Service Unavailable,
covid-help.space,No,503,Service Unavailable,
msecure3-facebookcovid19petition.ga,No,503,Service Unavailable,
endcoronavirusnetwork.org,No,503,Service Unavailable,
xsecure9-facebookcovid19petition.ga,No,503,Service Unavailable,
jarvis.covid-19colombia.com,No,503,Service Unavailable,
strange4covid.page,No,503,Service Unavailable,
coronaviruskenya.tk,No,503,Service Unavailable,
coronavirusmemorial.online,No,503,Service Unavailable,
ted-covid19.shop,No,503,Service Unavailable,
stopcovid19.space,No,503,Service Unavailable,
covid19ddrc.com,No,503,Service Unavailable,
global-coronavirus.com,No,503,Service Unavailable,
covid-19alert.cf,No,503,Service Unavailable,
quarantinecraft.nl,No,503,Service Unavailable,
covidhunters.sk,No,503,Service Unavailable,
quarantinequartz.com,No,503,Service Unavailable,
macovid19relief.org,No,503,Service Unavailable,
coronavirus2021.pt,No,503,Service Unavailable,
cornavirus.lawyer,No,503,Service Unavailable,
coronaclimateprotection.com,No,503,Service Unavailable,
